csv_line,lemma,english_lemma,chinese_lemma,upos,lang,level,sample_index,verdict,notes
9,adorer,to love,热爱,VERB,fr,A2,1,keep,clean
14,ail,garlic,大蒜,NOUN,fr,A2,2,keep,clean
42,autour,around,周围,ADV,fr,A2,3,keep,clean
44,avenir,future,未来,NOUN,fr,A2,4,keep,clean
67,bonheur,happiness,幸福,NOUN,fr,A2,5,keep,clean
90,casquette,cap,鸭舌帽,NOUN,fr,A2,6,keep,clean
136,cour,courtyard,庭院,NOUN,fr,A2,7,keep,clean
153,côte,coast,海岸,NOUN,fr,A2,8,keep,clean
165,domaine,field,领域,NOUN,fr,A2,9,keep,clean
191,exposition,exhibition,展览,NOUN,fr,A2,10,keep,clean
228,interrupteur,switch,开关,NOUN,fr,A2,11,keep,clean
231,jardinier,gardener,园丁,NOUN,fr,A2,12,keep,clean
238,jusqu'à,until,直到,ADP,fr,A2,13,keep,clean
293,nager,to swim,游泳,VERB,fr,A2,14,keep,clean
299,nerf,nerve,神经,NOUN,fr,A2,15,keep,clean
317,notre,our,我们的,DET,fr,A2,16,keep,clean
354,oublier,to forget,忘记,VERB,fr,A2,17,keep,clean
375,parc,park,公园,NOUN,fr,A2,18,keep,clean
398,passer,to pass,经过,VERB,fr,A2,19,keep,clean
453,planète,planet,行星,NOUN,fr,A2,20,keep,clean
491,pour,for,为了,ADP,fr,A2,21,keep,clean
501,presser,to press,按压,VERB,fr,A2,22,keep,clean
506,prime,bonus,奖金,NOUN,fr,A2,23,keep,clean
