396409	ob
393370	her
387998	schön
387666	]
387491	[
384502	ihre
383964	Auf
382485	gehört
379795	besser
379582	meiner
377426	raus
375919	anderen
375480	ins
373076	Nur
369566	Lass
366788	Mal
366203	gar
365741	weißt
364696	helfen
363671	lange
363222	Mr.
362772	Mit
358598	meinem
358575	paar
358512	gleich
356580	Los
355599	vom
354434	weiter
351599	unsere
351435	Wieso
347950	jemand
345704	Als
342524	möchte
342276	Hause
341456	Nacht
340754	selbst
338786	finden
337066	wer
336396	hin
331300	sagt
328924	genau
327480	ohne
326240	diesen
322002	Man
319856	Haus
316829	Oder
313645	Abend
311476	Für
311045	Angst
310837	Sir
309895	zusammen
309418	Welt
308428	viele
306824	wirst
306720	diesem
306377	Haben
306226	Tut
305243	Nun
305111	Morgen
303203	warum
302858	davon
302763	Moment
300267	Menschen
299929	machst
299384	Weg
299020	Kinder
296456	Weil
295343	wegen
295334	dieses
295289	deinen
294938	Ordnung
294777	Scheiße
293982	Freund
289881	Familie
288972	okay
287610	sollten
285159	sollen
284333	rein
283303	Mädchen
283271	andere
282577	drei
281446	Hör
280875	sieht
280299	ihnen
277288	dort
276605	richtig
275774	erst
274749	geben
274061	gegen
273259	heißt
272336	Arbeit
270723	♪
270628	steht
269163	brauchen
268826	dafür
267464	tot
266518	unter
266416	Hat
263459	Sag
263308	ne
262205	getan
261536	Bist
259350	seit
257774	bleiben
257423	komm
255718	Jahre
254720	Weißt
254255	Sohn
254184	denke
252106	Problem
250851	ganze
250133	schnell
249753	dabei
247347	Im
246645	Mach
246559	liebe
246221	morgen
243254	gefunden
243150	allein
242826	Jahren
242361	Kind
240061	Fall
239839	sei
239735	Doch
239155	unser
238754	Guten
238255	brauche
238048	genug
237674	beim
237538	kam
237426	hatten
235621	Hilfe
235239	Kann
234807	konnte
232253	Sind
231492	wusste
230469	mache
229356	eines
228834	Natürlich
228515	einmal
227620	habt
227326	Diese
226463	Bruder
225648	Mama
225124	Willst
223117	Genau
222633	bringen
221916	gern
221389	hören
221034	beide
220843	recht
220684	warst
219853	echt
219850	Uhr
219643	Mir
218356	Ah
217860	gab
217612	seinen
217280	Dank
216010	deiner
215596	Dr.
215326	komme
215230	sofort
215174	Alle
215095	seid
214862	sonst
214664	nehmen
213910	Sache
212939	Bis
211738	fertig
210854	Junge
210127	Polizei
210093	Von
210021	danke
209948	sprechen
208908	deinem
207589	Ahnung
206290	gehe
205890	mag
205172	sehe
204270	sage
202088	Glück
201831	wahr
201694	Hi
201596	Auto
201301	verstehe
199871	Bei
199685	glauben
199630	gute
199208	Kopf
198090	Nichts
197444	Liebe
197332	Dad
197304	stimmt
197081	bisschen
196975	Tür
196553	n
196441	Namen
196153	Freunde
195760	Tochter
195235	Den
195052	dazu
194955	jeden
194673	Schon
194519	Geh
194168	später
193462	Ende
193109	darüber
191920	Baby
191481	nun
191480	darf
191151	mach
190595	bevor
189834	Noch
189506	vergessen
189279	ging
189000	Ganz
188829	Warte
188112	daran
187854	kurz
187387	Sehr
185969	Minuten
185031	weit
184861	seiner
182361	warten
182166	lieber
181583	halten
180745	Stadt
180604	Geht
180179	Kein
180136	Gute
180111	bekommen
179298	Um
178830	Männer
178552	ihren
178533	Wirklich
178340	2
177980	dran
177661	ok
177409	bald
177112	Dinge
176975	Augen
176880	egal
176390	War
176093	Idee
175486	fahren
174722	kenne
174580	braucht
174083	kennen
174016	vorbei
173066	Schwester
172356	Papa
171749	toll
171191	Jahr
171067	denken
170996	Halt
170831	eigentlich
170696	Dass
170309	sah
170228	Dein
169726	läuft
168871	stehen
168655	könnten
168442	Ihren
167663	lang
166952	gerne
166829	drin
166594	Mom
166453	wurden
165950	Klar
165168	neue
165071	fast
164391	Wasser
163696	Gib
163600	essen
163577	Kommen
162929	Job
162704	seinem
162671	arbeiten
162160	Gehen
161970	darauf
161945	hätten
161682	Deine
161057	natürlich
160892	spät
160760	anders
160618	Frauen
160448	liegt
160405	Jungs
160161	jemanden
159938	schwer
159480	Schatz
159071	würden
158204	Hand
158099	Ruhe
157896	fragen
157288	Frage
157187	draußen
156854	Tod
155902	musste
155866	Nach
154611	bereit
154370	Spaß
154313	sterben
154300	leben
153812	letzte
152837	ganzen
152527	töten
152509	sag
152332	finde
152297	Kommt
152186	ruhig
152108	meinst
151917	verloren
151573	lass
151570	Name
151374	gestern
151223	Essen
151196	Können
150860	Wann
150815	Grund
150562	Sieh
150483	verrückt
150398	gewesen
150058	Einen
148513	wollten
148427	Soll
148398	letzten
148053	all
147946	oben
147762	Ihrer
147236	suchen
146828	erzählt
146723	hinter
146523	Woche
146503	Freundin
145798	überhaupt
145346	solltest
144964	#
144512	Geschichte
144431	kleine
144115	jeder
144060	Stunden
143805	Zimmer
143182	lässt
143107	sagst
143013	siehst
142962	große
142833	Macht
142496	Entschuldigung
142481	gekommen
142321	Schule
142034	Zu
141991	Schön
141937	spielen
141932	Wahrheit
141818	ersten
141635	hoffe
141508	wichtig
141084	sogar
140881	€
140792	Wissen
139879	Eltern
139081	Seite
139014	Euch
138209	Land
137999	runter
137792	Auch
137757	Ort
137179	geh
137032	hoch
136606	niemand
136310	beiden
135725	Chance
135421	verstehen
134912	eins
134869	Verdammt
134726	Heute
134418	Dieser
134402	zwischen
134052	endlich
133963	oft
133895	Woher
133763	Sorgen
133671	Darf
133604	etwa
133206	eben
133137	Teufel
133066	schlecht
132836	Hm
132590	Hab
132189	bestimmt
132081	Kannst
131616	unserer
131323	je
130714	kommst
130660	Spiel
129974	anderes
129897	Tage
129563	Kerl
129562	ziemlich
129523	denen
129345	Sachen
129341	Art
129112	Vor
128933	drauf
128887	Mensch
128714	treffen
128541	bleibt
128456	..
128147	Typ
127527	nehme
127391	bedeutet
127177	wenig
127013	fünf
125444	allen
124950	verlassen
124823	erste
124635	vier
124596	versucht
124550	Bett
123813	getötet
123764	zeigen
123628	ihrer
123372	nett
123287	warte
123139	1
122470	holen
122391	Handy
122095	Gesicht
121454	bringt
120880	I
120589	Stimmt
120566	keiner
120420	neuen
120329	gedacht
119962	Sei
119760	Wort
119644	Vielen
119442	Recht
119388	An
119240	ihrem
119235	Damit
118748	20
118487	reicht
118416	Fragen
118130	Sagen
117962	Wollen
117854	Niemand
117290	Herz
117036	Schuld
116861	Platz
116621	Ihrem
116595	alt
116450	Ding
116243	Wagen
115999	kriegen
115579	3
115535	frei
115187	Sorge
115142	Lassen
113776	Blut
113753	gehst
113553	wann
113394	Äh
113255	allem
112970	He
112956	Wow
112796	Nummer
112750	Waffe
112435	sondern
111926	Teil
111850	Seit
111432	Zum
111422	unseren
110855	schlafen
110566	unten
110482	Denn
110365	glücklich
110302	wären
109939	Zwei
108792	Miss
107999	Nimm
107953	darum
107846	kleinen
107454	falsch
107351	versuchen
107023	hättest
106774	OK
106477	guter
106328	dürfen
106088	Telefon
106014	Schau
105682	Wochen
105594	Am
105402	tust
105137	Plan
104526	Fehler
104307	kaum
104125	¶
104055	bloß
103817	einzige
103641	Aus
103601	besten
103448	verdammt
103334	Sehen
103263	möglich
102771	Arsch
102677	retten
102567	trinken
102515	früh
102480	John
102286	Deshalb
102171	eure
102128	Hund
101457	~
101431	wär
101389	Sicher
101149	guten
101030	Hände
100995	denkst
100956	Büro
100651	hör
100071	Krieg
99975	geworden
99910	erzählen
99854	Bin
99668	früher
99602	fest
98987	gefällt
98933	zwar
98834	gegeben
98292	Kaffee
98224	gebe
97983	brauchst
97734	nächsten
97528	Leid
97194	Ohne
97035	Tja
96933	Jemand
96746	fand
96243	während
96234	irgendwie
96171	Stunde
96038	Mrs.
96032	zehn
95332	Probleme
95281	Alter
95222	schaffen
95179	Hören
94688	Doktor
94539	voll
94018	alleine
94006	scheint
93913	meines
93144	alten
92864	Wohnung
92691	Arzt
92521	lieben
92504	wolltest
92413	Seine
92175	großen
92124	Lasst
91854	alte
91603	würdest
91280	30
91017	Sonst
90979	verstanden
90590	Film
90577	Wiedersehen
90543	damals
90501	tue
90469	Gibt
90313	lacht
90052	Luft
90001	niemals
89675	total
89656	Jeder
89199	Gefühl
88973	König
88781	stellen
88748	Machen
88565	irgendwas
88421	Opfer
88388	Viel
87944	Mist
87771	groß
87746	Unsere
87328	Team
87278	10
87112	verlieren
87017	klingt
86854	hört
86565	Jack
86504	Siehst
85841	funktioniert
85791	Dieses
85745	Sein
85650	ehrlich
85645	bereits
85637	direkt
85530	leicht
85500	Zukunft
85492	wollt
85240	unserem
85066	krank
84776	Tagen
84693	hierher
84592	Feuer
84522	sechs
84449	Dollar
84332	lasse
84233	langsam
84151	froh
84100	Pass
83792	spricht
83638	eigenen
83138	beste
83111	geschafft
82945	Menge
82737	gefallen
82625	völlig
82570	wieso
82390	Bleib
82353	Onkel
82322	trotzdem
82292	Buch
82079	Hölle
82074	überall
82007	Krankenhaus
81891	Scheiß
81287	is
81132	wem
81126	leider
81018	angerufen
80733	New
80685	Straße
80666	Sieht
80531	kennt
80443	halt
80356	zuerst
80179	hält
80150	gegangen
80093	Mhm
80055	Ernst
80046	Immer
80023	kleiner
79865	Captain
79797	Himmel
79644	jede
79615	Party
79180	denkt
79098	könnt
79066	Unser
78901	Wahl
78855	Licht
78852	manchmal
78816	gefragt
78680	fühle
78613	15
78591	Körper
78570	$
78555	the
78510	Kumpel
78466	worden
78434	einige
78389	Schlüssel
78359	hattest
77991	passt
77934	spielt
77854	nächste
77842	genommen
77676	ernst
77668	lebt
77611	fällt
77547	lernen
77475	Stück
77449	kennst
77441	Habe
77421	vielen
77333	Chef
77264	5
77111	Schiff
77097	Person
77016	gebracht
76991	weh
76983	Millionen
76863	super
76796	vorstellen
76331	laufen
76157	weniger
76141	Boden
76137	erklären
76099	kaufen
75972	nennen
75969	kümmern
75885	Dafür
75869	heiraten
75633	Willkommen
75608	Mord
75542	Eure
75505	bringe
75335	Typen
75317	passieren
75268	verletzt
75135	eher
74924	getroffen
74815	Etwas
74749	Verzeihung
74659	interessiert
74600	Gefängnis
74556	Habt
74492	Weiß
74259	sagten
74208	Rest
74158	aufs
74043	sitzen
74037	Nachricht
74020	Schluss
73939	ziehen
73762	Richtig
73389	drüben
73341	welche
73203	erfahren
73056	Sinn
73020	findet
72889	cool
72799	ändern
72697	schlimm
72568	gesprochen
72437	Jungen
72251	Sam
72245	heißen
72014	redest
71935	Eins
71899	Wegen
71626	Darum
71558	danach
71362	glaubst
71355	Mörder
71209	länger
71054	erinnern
70691	Herrn
70406	Euer
70232	gestorben
69944	Manchmal
69918	Leuten
69819	Entschuldige
69574	glaub
69543	Tschüss
69523	hart
69436	Idiot
69429	kleines
69143	sollst
69100	Echt
69093	verdient
68964	rede
68777	machte
68717	stark
68556	Hört
68549	Mehr
68454	erwartet
68404	Verstanden
68342	wen
68337	Hotel
68324	Tu
68306	höre
68252	Sex
68252	nötig
68201	anrufen
68181	Leiche
68093	Herren
68000	setzen
67715	stand
67700	Entschuldigen
67694	hilft
67629	meisten
67568	Erde
67561	laut
67527	Boss
67509	außer
67356	Welche
67342	unterwegs
67323	Frank
67177	Mund
67139	Sicherheit
67125	irgendwo
67099	Bescheid
67050	wahrscheinlich
66981	Egal
66924	genauso
66882	Foto
66755	lustig
66715	Michael
66658	tragen
66618	Wird
66607	Nee
66532	Anfang
66441	wartet
66118	hole
66079	Raus
66075	you
66069	Peter
65910	vorher
65909	Zeug
65820	versuche
65662	hinten
65628	Ähm
65437	Drei
65417	rufe
65383	deshalb
65365	Monate
65344	Laden
65214	Anwalt
65086	4
65072	Wohin
64987	Firma
64979	Meinung
64918	umgebracht
64825	liebt
64801	Untertitel
64625	neu
64576	Waffen
64551	Beste
64510	hörte
64435	still
64429	gewinnen
64306	Paul
64300	Ruf
64113	ständig
63977	Tisch
63825	Arschloch
63758	frage
63688	hasse
63679	a
63570	arbeitet
63527	nen
63441	Nähe
63203	konnten
63148	arbeite
63116	stolz
63039	100
62943	solche
62826	wert
62765	äh
62764	Warten
62754	könntest
62752	liegen
62689	Außerdem
62606	Traum
62572	bekommt
62542	Güte
62415	Stelle
62339	fürs
62338	Stimme
62278	Schnell
62165	Nehmen
62081	Unfall
62054	Entscheidung
62046	Dir
62017	Geschäft
61883	Ärger
61835	nimmt
61809	Monaten
61789	kämpfen
61706	David
61681	Falls
61655	schreiben
61574	führen
61540	umbringen
61528	Bild
61525	aufhören
61328	halte
61285	verkaufen
61204	
61026	plötzlich
60725	jedes
60672	Lebens
60534	gefährlich
60482	starb
60302	wärst
60274	Kampf
60166	Vergiss
60156	neues
60152	Ma
60143	Max
59773	Glaubst
59763	Antwort
59752	Super
59700	glaubt
59617	Geben
59366	bitten
59346	vorsichtig
59278	schreit
59234	Klappe
59230	bezahlt
59147	gerettet
59130	Tom
58982	jedem
58958	Auge
58906	anfangen
58880	hey
58876	Ziel
58856	tat
58836	niemanden
58744	Tages
58302	kamen
58283	Erst
58249	rufen
58244	York
58192	sitzt
58184	geschickt
58053	fühlen
58014	dumm
58007	voller
57899	erinnere
57753	Hochzeit
57721	Bier
57608	heraus
57569	verschwinden
57462	ließ
57378	50
57231	Seht
57205	Worte
57073	gehabt
57031	Fenster
57020	Selbst
56976	jemandem
56961	Mr
56835	Gefahr
56799	Einer
56682	Glauben
56605	Aha
56482	schicken
56482	besonders
56407	müsste
56386	rum
56381	schöne
56380	großer
56057	Beziehung
56051	lieb
56017	Mich
55983	falls
55915	Alex
55897	wütend
55876	perfekt
55781	Monat
55778	Fotos
55746	kriegt
55666	sauer
55658	fallen
55640	bezahlen
55626	geschehen
55541	darfst
55425	Keiner
55367	Finger
55365	Geburtstag
55269	Eigentlich
55263	fehlt
55249	schlimmer
55223	mögen
55066	behalten
55060	müsst
54999	Dich
54926	dagegen
54889	Dort
54847	suche
54798	süß
54673	komisch
54641	klein
54622	normal
54611	Daddy
54602	Gedanken
54587	Kraft
54553	nahm
54482	verheiratet
54458	offen
54450	Muss
54393	aller
54291	Charlie
54262	Beweise
54248	Zug
54234	lesen
54018	geschrieben
53974	wenigstens
53881	selber
53820	Bewegung
53777	Ob
53709	Beispiel
53634	herum
53598	Toll
53592	unbedingt
53521	Seid
53491	richtige
53480	fliegen
53480	acht
53443	Hunger
53427	gutes
53401	dauert
53392	tu
53345	Über
53345	meinte
53323	führt
53215	leise
53163	Vorsicht
53160	Rolle
53141	Liebling
53100	böse
53089	fühlt
53030	nachdem
52881	\
52874	Partner
52809	sowieso
52736	kalt
52620	Reise
52561	gewonnen
52491	Joe
52458	versprochen
52381	seufzt
52314	entschuldigen
52188	Herzen
52105	Raum
52002	}
52001	schneller
51929	Boot
51914	Einzige
51837	benutzt
51760	Deswegen
51753	Kleine
51592	Dame
51550	6
51384	steckt
51319	Versuch
51308	Tasche
51249	Kollegen
51203	s.
51140	sieben
50923	gearbeitet
50913	Setz
50853	ans
50826	Klasse
50819	nochmal
50817	werdet
50739	Weile
50719	ran
50706	{
50656	Tante
50588	deswegen
50585	Informationen
50580	Gericht
50561	Witz
50550	Geschenk
50518	O
50498	ewig
50441	traurig
50381	Wen
50366	bekannt
50312	gekauft
50252	Kindern
50146	Richtung
50057	lachen
49984	hm
49958	heiß
49918	müde
49872	bring
49694	12
49673	George
49671	geredet
49664	dies
49654	Kontakt
49529	Brief
49451	Nachrichten
49440	verliebt
49424	Drogen
49371	Will
49361	tief
49332	fahre
49147	erledigt
49123	Weihnachten
49083	nennt
49068	Sorry
49016	Liste
48952	Sekunden
48935	dahin
48916	fährt
48913	stöhnt
48850	%
48773	gelernt
48766	Gefallen
48680	Meister
48657	euer
48650	verstehst
48583	Rede
48540	Mike
48500	Ben
48497	Bank
48313	Bring
48309	redet
48256	Professor
48216	Kontrolle
48207	Wunder
48072	Preis
48029	DER
47991	rüber
47937	letzter
47924	bekam
47837	Damen
47813	tolle
47762	kaputt
47755	verkauft
47711	ansehen
47598	Sonne
47597	Verbindung
47415	freue
47404	Lust
47404	gelesen
47396	wünschte
47320	Verstehe
47234	Arm
47061	Geist
47057	erreichen
47054	Oma
46980	gib
46952	Anna
46947	gesucht
46937	eigene
46887	jemals
46874	Anruf
46857	Lage
46816	Könnte
46783	werd
46736	Zeiten
46727	unmöglich
46724	neben
46694	gestohlen
46643	Agent
46558	heiße
46524	beschützen
46522	Überraschung
46518	Regeln
46471	Karte
46453	schauen
46435	alter
46429	Rücken
46372	Punkt
46366	Gottes
46364	Seele
46319	schönen
46222	erwischt
46063	Denk
46035	Wald
46011	Lachen
45971	daß
45956	hältst
45932	verändert
45904	versteckt
45859	Ehre
45855	Gefühle
45834	na
45799	verschwunden
45721	lag
45672	Haare
45658	unglaublich
45629	jung
45606	nämlich
45605	wussten
45576	entscheiden
45435	beweisen
45374	Kirche
45366	Glückwunsch
45361	persönlich
45321	sieh
45297	Augenblick
45259	Tee
45229	General
44979	Küche
44894	lief
44891	stirbt
44870	Paris
44845	Situation
44826	klingelt
44801	Show
44751	Ehe
44743	junge
44743	benutzen
44703	sucht
44559	Reden
44555	schätze
44454	Blick
44350	schlagen
44350	Besuch
44344	verraten
44343	Nase
44322	dasselbe
44283	Lady
44230	Minute
44198	vorne
44026	miteinander
44015	Zeig
43950	Fuß
43878	Auftrag
43867	Park
43863	Martin
43852	wach
43827	ermordet
43797	Wovon
43784	folgen
43776	geschlafen
43763	vertrauen
43719	hol
43710	Wäre
43685	Neues
43659	Lied
43649	geboren
43639	fangen
43627	Pferd
43612	bleibe
43607	helfe
43462	Wein
43452	Dies
43434	irgendwann
43430	vermisst
43388	Sekunde
43329	weitere
43325	kriegst
43275	brachte
43170	Frieden
43146	Meinst
43111	James
42943	findest
42908	verdammte
42875	nervös
42840	gemeinsam
42763	Majestät
42658	Sofort
42635	Sollen
42617	to
42560	Treffen
42480	The
42471	mussten
42442	möchten
42373	tanzen
42306	zeigt
42280	kriege
42274	hübsch
42260	näher
42252	Zurück
42176	Harry
42102	Hoffnung
42091	seltsam
42078	zahlen
42038	geliebt
42023	geholfen
41959	feiern
41919	ruft
41898	witzig
41854	gehören
41828	Jawohl
41794	fort
41782	Klingt
41737	Kamera
41669	Denkst
41636	eh
41522	gewusst
41520	entfernt
41514	schau
41483	Weiter
41452	Vaters
41444	wohnen
41438	bewegen
41401	Hol
41396	Bar
41301	Viele
41295	Geheimnis
41250	/
41192	gegessen
41151	schwöre
41139	Vergangenheit
41085	Monsieur
41051	Mark
41001	links
40961	Hoffentlich
40854	zerstört
40794	zweite
40791	wohin
40774	erwarten
40686	Leider
40626	Stopp
40556	wohnt
40528	brauch
40470	nimm
40464	deines
40460	tatsächlich
40459	darin
40448	Einfach
40396	All
40394	magst
40364	gegenüber
40361	meint
40354	Quatsch
40348	anderer
40328	40
40327	solange
40325	Maria
40303	beschäftigt
40283	richtigen
40237	singen
40233	großartig
40170	Laut
40163	bleibst
40142	Richter
40064	7
40061	sagtest
39978	Achtung
39973	Unsinn
39973	Bord
39958	sorgen
39949	Druck
39947	Hals
39927	of
39923	schießen
39896	Aufgabe
39829	Schuhe
39807	Bevor
39772	Thomas
39766	Schritt
39756	niemandem
39740	Glas
39735	Erfolg
39727	fürchte
39665	zieht
39659	18
39658	Königin
39611	Wahrscheinlich
39600	Hätte
39585	Adresse
39536	Deal
39514	statt
39513	schwanger
39490	gesund
39453	Daniel
39425	hörst
39394	Messer
39393	Präsident
39387	Monster
39380	aussieht
39377	besuchen
39333	Täter
39310	wisst
39302	Gebäude
39246	legen
39203	FBI
39201	entschieden
39150	Ball
39140	Kennen
39130	Klänge
39051	Patienten
39025	ruf
39005	Durch
39004	Gold
38965	Gespräch
38892	Henry
38870	Spur
38773	kümmere
38771	Sarah
38747	Zuhause
38734	Schicksal
38696	Tun
38656	rechts
38656	gefahren
38652	Eis
38639	Meer
38562	Beim
38525	Angebot
38521	übernehmen
38513	Respekt
38433	großes
38426	Kommst
38384	Weise
38367	Wozu
38360	Gar
38359	Streit
38328	überrascht
38280	Ehrlich
38211	rief
38203	Detective
38122	Mary
38112	Regierung
38014	Uns
37964	Freude
37943	aussehen
37904	Ha
37861	schrecklich
37853	Insel
37849	Euro
37848	angefangen
37838	Kleiner
37791	Denken
37775	hallo
37763	8
37637	stehe
37616	Flugzeug
37588	gespielt
37588	fanden
37561	Urlaub
37558	Wind
37550	Wochenende
37515	erledigen
37510	schuldig
37480	aufhalten
37416	Halten
37402	Gegend
37369	Zeichen
37294	schützen
37290	Befehl
37251	Madame
37227	Rat
37226	kannte
37188	sauber
37178	Gern
37138	lebe
37137	Lauf
37119	Setzen
37099	erhalten
37075	schwierig
37044	Zieh
37038	sprach
37020	ganzes
37015	gelassen
36999	Dem
36940	Prinzessin
36918	wüsste
36897	erschossen
36879	Bleiben
36872	namens
36869	Sagt
36868	wunderbar
36867	Pause
36849	Lieber
36795	Schuss
36702	verspreche
36695	wunderschön
36690	Bob
36679	Amerika
36635	melden
36627	Guck
36619	letztes
36605	DIE
36560	Obwohl
36529	Tat
36519	Vertrauen
36511	Armee
36490	Termin
36461	Schlaf
36420	nix
36412	Tiere
36410	besorgt
36378	Verstehst
36358	Fünf
36354	ähm
36347	verhaftet
36305	Ab
36296	Gesellschaft
36231	beginnt
36229	hielt
36220	and
36180	Wahnsinn
36154	de
36124	schlechte
36118	Dorf
36098	Sobald
36042	Kleid
36038	sobald
36025	gebeten
36017	Polizist
35994	freuen
35981	dachten
35947	vorhin
35888	Beine
35840	Haut
35837	14
35836	Band
35808	leisten
35786	bekomme
35669	pro
35663	bleib
35642	nah
35640	Computer
35610	übrig
35586	verstecken
35582	furchtbar
35580	stecken
35567	Händen
35537	Video
35467	Nick
35450	Stein
35442	gewartet
35415	Süße
35389	absolut
35354	Lösung
35351	Fahren
35348	Letzte
35312	Robert
35280	Verbrechen
35280	Schmerz
35274	echte
35262	Kennst
35261	Hälfte
35245	öffnen
35242	Jesus
35236	Meter
35232	Gruppe
35199	blöd
35127	Freunden
35011	Bill
34970	setzt
34960	Ihres
34909	Jimmy
34906	Runter
34898	Eier
34829	verantwortlich
34763	übel
34758	Volk
34731	zufällig
34728	Stell
34722	bauen
34717	Soldaten
34674	London
34660	Richtige
34658	bisher
34616	seines
34609	Thema
34583	Blumen
34531	Tony
34528	mitnehmen
34500	Bus
34484	nahe
34463	Endlich
34451	Jim
34423	Richard
34363	Möglichkeit
34324	Schlag
34313	freut
34307	weder
34307	gebaut
34274	Verantwortung
34271	16
34257	Opa
34246	hängt
34206	kostet
34180	fragte
34151	Gesetz
34138	lch
34128	teilen
34128	Eines
34105	verdienen
34101	Gutes
34062	verpasst
34061	Au
34055	Waren
34040	Würde
34007	Hörst
33993	Cool
33967	Ring
33951	trifft
33929	Bilder
33890	Abendessen
33887	Lee
33884	ned
33852	eingeladen
33817	Bein
33772	Gleich
33667	Fahr
33565	Kunden
33489	Bringen
33474	heim
33422	Gäste
33380	Tschüs
33365	kümmert
33330	nem
33320	dringend
33260	Paar
33253	i
33252	Taxi
33250	drinnen
33244	erkennen
33215	stellt
33215	oh
33187	Position
33180	woher
33176	Date
33168	atmet
33160	obwohl
33148	interessant
33131	Keller
33112	Wand
33101	Außer
33063	Frühstück
33060	Witze
33060	Gestern
33039	davor
33034	sahen
33013	willkommen
32958	zerstören
32957	See
32926	Erzähl
32915	Schmerzen
32905	lasst
32899	Suche
32890	gemeint
32872	Schwein
32834	Mission
32755	Bericht
32724	Unter
32720	Knast
32710	Baum
32705	trägt
32677	schuld
32669	Besser
32638	leer
32604	Freut
32589	herausfinden
32580	erinnert
32574	17
32554	neun
32519	Wartet
32501	bedeuten
32475	Fleisch
32457	versteht
32452	Restaurant
32439	Lehrer
32411	gleichen
32401	g
32397	beginnen
32395	traf
32368	falschen
32366	schöner
32344	Fernsehen
32314	nimmst
32300	Hilf
32288	verdammten
32272	Freiheit
32262	liebst
32262	drüber
32250	falsche
32248	schläft
32241	schaffst
32228	Julia
32226	Vier
32219	Während
32205	Erste
32173	irgendetwas
32153	Zeugen
32065	Arme
32048	Toten
31972	Schlampe
31972	Interesse
31949	überleben
31915	Zur
31915	geschlagen
31910	neuer
31881	Wofür
31880	25
31738	betrunken
31726	hängen
31720	entlang
31660	Lisa
31633	Ehemann
31580	Vergnügen
31554	Feind
31520	Klopfen
31503	Neuigkeiten
31493	Fuck
31489	gibst
31477	dauern
31476	Unglaublich
31457	Würden
31457	nachgedacht
31451	genannt
31430	Ecke
31403	längst
31341	wirkt
31328	Bullen
31319	seh
31298	Meinen
31298	Loch
31283	9
31249	Zuerst
31233	dankbar
31223	zweiten
31189	zeige
31184	größte
31173	Billy
