csv_line,lemma,english_lemma,chinese_lemma,upos,lang,level,sample_index,verdict,notes
62,蜡烛,candle,蜡烛,NOUN,zh,B2,1,keep,clean
64,融化,to melt,融化,VERB,zh,B2,2,keep,clean
210,金属,metal,金属,NOUN,zh,B2,3,keep,clean
371,下属,subordinate,下属,NOUN,zh,B2,4,keep,clean
394,不可思议,inconceivable (idiom); unimaginable,不可思议,ADJ,zh,B2,5,keep,clean
499,丰收,bumper harvest,丰收,NOUN,zh,B2,6,keep,clean
561,买下,buy,买下,VERB,zh,B2,7,keep,clean
604,亲身,in person,亲身,ADV,zh,B2,8,keep,clean
662,任命,to appoint and nominate,任命,VERB,zh,B2,9,keep,clean
696,伶俐,clever,伶俐,ADJ,zh,B2,10,keep,clean
711,何时,when,何时,ADV,zh,B2,11,keep,clean
745,係,to be,係,VERB,zh,B2,12,keep,clean
790,做主,to make a decision,做主,VERB,zh,B2,13,keep,clean
938,出来,to come out,出来,VERB,zh,B2,14,keep,clean
955,分寸,propriety,分寸,NOUN,zh,B2,15,keep,clean
1067,勾结,to collude,勾结,VERB,zh,B2,16,keep,clean
1110,占领,to occupy,占领,VERB,zh,B2,17,keep,clean
1120,即将,soon,即将,ADV,zh,B2,18,keep,clean
1324,和谐,harmonious,和谐,ADJ,zh,B2,19,keep,clean
1356,哪来,where from,哪来,PRON,zh,B2,20,keep,clean
1420,固执,stubborn,固执,ADJ,zh,B2,21,keep,clean
1529,多元化,diversification,多元化,NOUN,zh,B2,22,keep,clean
1530,多次,many times,多次,ADV,zh,B2,23,keep,clean
1550,大师,master,大师,NOUN,zh,B2,24,keep,clean
