csv_line,lemma,english_lemma,chinese_lemma,upos,lang,level,sample_index,verdict,notes
4,fader,father,父亲,NOUN,sv,B1,1,keep,clean
22,fred,peace,和平,NOUN,sv,B1,2,keep,clean
76,hustru,wife,妻子,NOUN,sv,B1,3,keep,clean
88,intressant,interesting,有趣的,ADJ,sv,B1,4,keep,clean
123,kyrka,church,教堂,NOUN,sv,B1,5,keep,clean
134,lik,corpse/alike,尸体/相似的,NOUN,sv,B1,6,keep,clean
148,låtsas,pretend,假装,VERB,sv,B1,7,keep,clean
170,märkligt,strange,奇怪的,ADJ,sv,B1,8,keep,clean
235,semester,vacation,假期,NOUN,sv,B1,9,keep,clean
255,slappna,relax,放松,VERB,sv,B1,10,keep,clean
270,sticka,leave/stick,离开/刺,VERB,sv,B1,11,keep,clean
272,stjäla,steal,偷,VERB,sv,B1,12,keep,clean
273,starta,start,开始,VERB,sv,B1,13,keep,clean
284,synas,be visible,可见,VERB,sv,B1,14,keep,clean
384,al,alder,桤木,NOUN,sv,B1,15,keep,clean
386,alkohol,alcohol,酒精,NOUN,sv,B1,16,keep,clean
387,allierad,ally,盟友,NOUN,sv,B1,17,keep,clean
392,alternativ,alternative,替代的,ADJ,sv,B1,18,keep,clean
448,bak,backside,臀部,NOUN,sv,B1,19,keep,clean
454,bakre,rear,后部的,ADJ,sv,B1,20,keep,clean
472,befordrad,promoted,晋升,ADJ,sv,B1,21,keep,clean
474,befälhavare,commander,指挥官,NOUN,sv,B1,22,keep,clean
492,berömd,famous,著名的,ADJ,sv,B1,23,keep,clean
