csv_line,lemma,english_lemma,chinese_lemma,upos,lang,level,sample_index,verdict,notes
5,above,above,在...之上,ADP,en,A1,1,keep,clean
18,air,air,空气,NOUN,en,A1,2,keep,clean
33,anybody,anybody,任何人,PRON,en,A1,3,keep,clean
36,anything,anything,任何事,PRON,en,A1,4,keep,clean
47,bag,bag,包,NOUN,en,A1,5,keep,clean
53,bed,bed,床,NOUN,en,A1,6,keep,clean
107,completely,completely,完全地,ADV,en,A1,7,keep,clean
108,control,control,控制,VERB,en,A1,8,keep,clean
152,everybody,everybody,每个人,PRON,en,A1,9,keep,clean
191,friend,friend,朋友,NOUN,en,A1,10,keep,clean
231,hi,hi,嗨,INTJ,en,A1,11,keep,clean
237,hold,hold,拿着,VERB,en,A1,12,keep,clean
289,loose,loose,松的,ADJ,en,A1,13,keep,clean
308,message,message,信息,NOUN,en,A1,14,keep,clean
383,protect,protect,保护,VERB,en,A1,15,keep,clean
420,sell,sell,卖,VERB,en,A1,16,keep,clean
424,set,set,设置,VERB,en,A1,17,keep,clean
430,should,should,应该,AUX,en,A1,18,keep,clean
449,something,something,某事,PRON,en,A1,19,keep,clean
458,space,space,空间,NOUN,en,A1,20,keep,clean
509,to,to,到,ADP,en,A1,21,keep,clean
529,until,until,直到,SCONJ,en,A1,22,keep,clean
540,watch,watch,看,VERB,en,A1,23,keep,clean
549,well,well,好,ADV,en,A1,24,keep,clean
